module,type,name,res_id,src,value,comments
web_unsplash,model,"ir.model.fields,help",resource.field_resource_mixin__tz,This field is used in order to define in which timezone the resources will work.,This field is used in order to define in which timezone the resources will work.,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__active,Active,Active,
web_unsplash,model,"ir.model.fields,help",resource.field_resource_resource__active,"If the active field is set to False, it will allow you to hide the resource record without removing it.","If the active field is set to False, it will allow you to hide the resource record without removing it.",
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__calendar_id,Working Time,Working Time,
web_unsplash,model,"ir.model.fields,help",resource.field_resource_resource__calendar_id,Define the schedule of resource,Define the schedule of resource,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__company_id,Company,Company,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__name,Name,Name,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__resource_type,Resource Type,Resource Type,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__time_efficiency,Efficiency Factor,Efficiency Factor,
web_unsplash,model,"ir.model.fields,help",resource.field_resource_resource__time_efficiency,"This field is used to calculate the expected duration of a work order at this work center. For example, if a work order takes one hour and the efficiency factor is 100%, then the expected duration will be one hour. If the efficiency factor is 200%, however the expected duration will be 30 minutes.","This field is used to calculate the expected duration of a work order at this work center. For example, if a work order takes one hour and the efficiency factor is 100%, then the expected duration will be one hour. If the efficiency factor is 200%, however the expected duration will be 30 minutes.",
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__tz,Timezone,Timezone,
web_unsplash,model,"ir.model.fields,help",resource.field_resource_resource__tz,This field is used in order to define in which timezone the resources will work.,This field is used in order to define in which timezone the resources will work.,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__user_id,User,User,
web_unsplash,model,"ir.model.fields,help",resource.field_resource_resource__user_id,Related user name for the resource to manage its access.,Related user name for the resource to manage its access.,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_resource__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__company_id,Company,Company,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__name,Name,Name,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__resource_calendar_id,Working Hours,Working Hours,
web_unsplash,model,"ir.model.fields,help",resource.field_resource_test__resource_calendar_id,Define the schedule of resource,Define the schedule of resource,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__resource_id,Resource,Resource,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__tz,Timezone,Timezone,
web_unsplash,model,"ir.model.fields,help",resource.field_resource_test__tz,This field is used in order to define in which timezone the resources will work.,This field is used in order to define in which timezone the resources will work.,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",resource.field_resource_test__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_account_analytic_account__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_account_analytic_account__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_ir_actions_server__sms_mass_keep_log,Log as Note,Log as Note,
web_unsplash,model,"ir.model.fields,field_description",sms.field_ir_actions_server__sms_template_id,SMS Template,SMS Template,
web_unsplash,model,"ir.model.fields,field_description",sms.field_ir_cron__sms_mass_keep_log,Log as Note,Log as Note,
web_unsplash,model,"ir.model.fields,field_description",sms.field_ir_cron__sms_template_id,SMS Template,SMS Template,
web_unsplash,model,"ir.model.fields,field_description",sms.field_ir_model__is_mail_thread_sms,Mail Thread SMS,Mail Thread SMS,
web_unsplash,model,"ir.model.fields,help",sms.field_ir_model__is_mail_thread_sms,Whether this model supports messages and notifications through SMS,Whether this model supports messages and notifications through SMS,
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_blacklist__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_blacklist__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_channel__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_channel__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_mail__has_sms_error,Has SMS error,Has SMS error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_mail__has_sms_error,Has error,Has error,
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_message__has_sms_error,Has SMS error,Has SMS error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_message__has_sms_error,Has error,Has error,
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_notification__sms_id,SMS,SMS,
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_notification__sms_number,SMS Number,SMS Number,
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_thread__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_thread__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_thread_blacklist__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_thread_blacklist__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_thread_cc__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_thread_cc__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_mail_thread_phone__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_mail_thread_phone__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_phone_blacklist__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_phone_blacklist__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_product_product__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_product_product__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_product_template__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_product_template__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_res_partner__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_res_partner__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_res_partner__mobile_blacklisted,Blacklisted Phone Is Mobile,Blacklisted Phone Is Mobile,
web_unsplash,model,"ir.model.fields,help",sms.field_res_partner__mobile_blacklisted,Indicates if a blacklisted sanitized phone number is a mobile number. Helps distinguish which number is blacklisted             when there is both a mobile and phone field in a model.,Indicates if a blacklisted sanitized phone number is a mobile number. Helps distinguish which number is blacklisted             when there is both a mobile and phone field in a model.,
web_unsplash,model,"ir.model.fields,field_description",sms.field_res_partner__phone_blacklisted,Blacklisted Phone is Phone,Blacklisted Phone is Phone,
web_unsplash,model,"ir.model.fields,help",sms.field_res_partner__phone_blacklisted,Indicates if a blacklisted sanitized phone number is a phone number. Helps distinguish which number is blacklisted             when there is both a mobile and phone field in a model.,Indicates if a blacklisted sanitized phone number is a phone number. Helps distinguish which number is blacklisted             when there is both a mobile and phone field in a model.,
web_unsplash,model,"ir.model.fields,field_description",sms.field_res_partner__phone_sanitized,Sanitized Number,Sanitized Number,
web_unsplash,model,"ir.model.fields,help",sms.field_res_partner__phone_sanitized,Field used to store sanitized phone number. Helps speeding up searches and comparisons.,Field used to store sanitized phone number. Helps speeding up searches and comparisons.,
web_unsplash,model,"ir.model.fields,field_description",sms.field_res_partner__phone_sanitized_blacklisted,Phone Blacklisted,Phone Blacklisted,
web_unsplash,model,"ir.model.fields,help",sms.field_res_partner__phone_sanitized_blacklisted,"If the sanitized phone number is on the blacklist, the contact won't receive mass mailing sms anymore, from any list","If the sanitized phone number is on the blacklist, the contact won't receive mass mailing sms anymore, from any list",
web_unsplash,model,"ir.model.fields,field_description",sms.field_res_users__message_has_sms_error,SMS Delivery error,SMS Delivery error,
web_unsplash,model,"ir.model.fields,help",sms.field_res_users__message_has_sms_error,"If checked, some messages have a delivery error.","If checked, some messages have a delivery error.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_api____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_api__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_api__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__help_message,Help message,Help message,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__model,Model,Model,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_cancel__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__active_domain,Active domain,Active domain,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__active_domain_count,Active records count,Active records count,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_composer__active_domain_count,Number of records found when searching with the value in Active Domain,Number of records found when searching with the value in Active Domain,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__body,Message,Message,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__comment_single_recipient,Single Mode,Single Mode,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_composer__comment_single_recipient,Indicates if the SMS composer targets a single specific recipient,Indicates if the SMS composer targets a single specific recipient,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__composition_mode,Composition Mode,Composition Mode,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__mass_force_send,Send directly,Send directly,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__mass_keep_log,Keep a note on document,Keep a note on document,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__mass_use_blacklist,Use blacklist,Use blacklist,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__number_field_name,Number Field,Number Field,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__numbers,Recipients (Numbers),Recipients (Numbers),
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__recipient_invalid_count,# Invalid recipients,# Invalid recipients,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__recipient_single_description,Recipients (Partners),Recipients (Partners),
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__recipient_single_number,Stored Recipient Number,Stored Recipient Number,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__recipient_single_number_itf,Recipient Number,Recipient Number,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_composer__recipient_single_number_itf,UX field allowing to edit the recipient number. If changed it will be stored onto the recipient.,UX field allowing to edit the recipient number. If changed it will be stored onto the recipient.,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__recipient_single_valid,Is valid,Is valid,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__recipient_valid_count,# Valid recipients,# Valid recipients,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__res_id,Document ID,Document ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__res_ids,Document IDs,Document IDs,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__res_ids_count,Visible records count,Visible records count,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_composer__res_ids_count,"Number of recipients that will receive the SMS if sent in mass mode, without applying the Active Domain value","Number of recipients that will receive the SMS if sent in mass mode, without applying the Active Domain value",
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__res_model,Document Model Name,Document Model Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__sanitized_numbers,Sanitized Number,Sanitized Number,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__template_id,Use Template,Use Template,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__use_active_domain,Use active domain,Use active domain,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_composer__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__has_cancel,Has Cancel,Has Cancel,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__has_insufficient_credit,Has Insufficient Credit,Has Insufficient Credit,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__has_unregistered_account,Has Unregistered Account,Has Unregistered Account,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__mail_message_id,Message,Message,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__recipient_ids,Recipients,Recipients,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__failure_type,Failure type,Failure type,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__notification_id,Notification,Notification,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__partner_id,Partner,Partner,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__partner_name,Recipient,Recipient,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__resend,Resend,Resend,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__sms_number,Number,Number,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__sms_resend_id,Sms Resend,Sms Resend,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_resend_recipient__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__body,Body,Body,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__error_code,Error Code,Error Code,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__mail_message_id,Mail Message,Mail Message,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__number,Number,Number,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__partner_id,Customer,Customer,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__state,SMS Status,SMS Status,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_sms__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__body,Body,Body,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__copyvalue,Placeholder Expression,Placeholder Expression,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__copyvalue,"Final placeholder expression, to be copy-pasted in the desired template field.","Final placeholder expression, to be copy-pasted in the desired template field.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__lang,Language,Language,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__lang,"Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. ${object.partner_id.lang}.","Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. ${object.partner_id.lang}.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__model,Related Document Model,Related Document Model,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__model_id,Applies to,Applies to,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__model_id,The type of document this template can be used with,The type of document this template can be used with,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__model_object_field,Field,Field,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__model_object_field,"Select target field from the related document model.
If it is a relationship field you will be able to select a target field at the destination of the relationship.","Select target field from the related document model.
If it is a relationship field you will be able to select a target field at the destination of the relationship.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__name,Name,Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__null_value,Default Value,Default Value,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__null_value,Optional value to use if the target field is empty,Optional value to use if the target field is empty,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__sidebar_action_id,Sidebar action,Sidebar action,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__sidebar_action_id,Sidebar action to make this template available on records of the related document model,Sidebar action to make this template available on records of the related document model,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__sub_model_object_field,Sub-field,Sub-field,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__sub_model_object_field,"When a relationship field is selected as first field, this field lets you select the target field within the destination document model (sub-model).","When a relationship field is selected as first field, this field lets you select the target field within the destination document model (sub-model).",
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__sub_object,Sub-model,Sub-model,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template__sub_object,"When a relationship field is selected as first field, this field shows the document model the relationship goes to.","When a relationship field is selected as first field, this field shows the document model the relationship goes to.",
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__body,Body,Body,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__lang,Template Preview Language,Template Preview Language,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__model_id,Applies to,Applies to,
web_unsplash,model,"ir.model.fields,help",sms.field_sms_template_preview__model_id,The type of document this template can be used with,The type of document this template can be used with,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__no_record,No Record,No Record,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__resource_ref,Record reference,Record reference,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__sms_template_id,Sms Template,Sms Template,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__write_date,Last Updated on,Last Updated on,
web_unsplash,model,"ir.model.fields,field_description",sms.field_sms_template_preview__write_uid,Last Updated by,Last Updated by,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_mail_mail__letter_ids,Letter,Letter,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_mail_mail__snailmail_error,Snailmail message in error,Snailmail message in error,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_mail_message__letter_ids,Letter,Letter,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_mail_message__snailmail_error,Snailmail message in error,Snailmail message in error,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_mail_notification__letter_id,Snailmail Letter,Snailmail Letter,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_company__snailmail_color,Color,Color,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_company__snailmail_cover,Add a Cover Page,Add a Cover Page,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_company__snailmail_duplex,Both sides,Both sides,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_config_settings__snailmail_color,Print In Color,Print In Color,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_config_settings__snailmail_cover,Add a Cover Page,Add a Cover Page,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_config_settings__snailmail_duplex,Print Both sides,Print Both sides,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_confirm____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_confirm__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_confirm__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_confirm__model_name,Model Name,Model Name,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__attachment_datas,Document,Document,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__attachment_fname,Attachment Filename,Attachment Filename,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__attachment_id,Attachment,Attachment,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__city,City,City,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__color,Color,Color,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__company_id,Company,Company,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__country_id,Country,Country,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__cover,Cover Page,Cover Page,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__create_date,Created on,Created on,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__create_uid,Created by,Created by,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__duplex,Both side,Both side,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__error_code,Error,Error,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__info_msg,Information,Information,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__message_id,Snailmail Status Message,Snailmail Status Message,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__model,Model,Model,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__notification_ids,Notifications,Notifications,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__partner_id,Recipient,Recipient,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__reference,Related Record,Related Record,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__report_template,Optional report to print and attach,Optional report to print and attach,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__res_id,Document ID,Document ID,
